FiberLength										
version=1										
nRows=4903										
nColumns=7										
inDegrees=no										
										
"This analysis gathers basic information about muscles during a simulation (e.g., forces, tendon lengths, moment arms, etc)."										
"Units are S.I. units (second, meters, Newtons, ...)"										
Angles are in degrees.										
										
endheader										
time	bifemlh_r	bifemsh_r	glut_max2_r	Vastus Intermedius	med_gas_r	tib_ant_r		Vastus Intermedius Optimal Fiber Length		
0.13617546	0.13634267	0.15364451	0.1501607	0.14454741	0.1374947	0.11577283	268	0.12617328		
0.13641557	0.1363272	0.15367384	0.15013928	0.14450745	0.13751716	0.11577761	269	0.12617328		
0.13661454	0.13632041	0.15369834	0.15012153	0.14447501	0.13753576	0.11578155	270	0.12617328		
0.13683739	0.13630922	0.15372572	0.1501016	0.14443826	0.13755664	0.11578594	271	0.12617328		
0.13703475	0.13630051	0.15375003	0.15008392	0.14440583	0.13757514	0.11578982	272	0.12617328		
0.13729373	0.13628874	0.15378196	0.15006068	0.14436321	0.13759942	0.11579489	273	0.12617328		
0.13748826	0.1362778	0.15380593	0.15004313	0.14433091	0.13761769	0.1157987	274	0.12617328		
0.13780722	0.13626707	0.15384547	0.15001449	0.14427886	0.13764766	0.11580486	275	0.12617328		
0.13783911	0.13626492	0.1538494	0.15001158	0.14427351	0.13765066	0.11580548	276	0.12617328		
0.13796034	0.13625618	0.15386433	0.15000055	0.14425311	0.13766206	0.11580785	277	0.12617328		
0.13817594	0.13624765	0.15389111	0.14998105	0.14421772	0.13768237	0.115812	278	0.12617328		
0.13824809	0.13624367	0.15390005	0.14997451	0.14420574	0.13768916	0.11581338	279	0.12617328		
0.13844203	0.13623503	0.15392413	0.14995692	0.14417374	0.13770742	0.1158171	280	0.12617328		
0.13875992	0.13621847	0.15396359	0.14992815	0.14412106	0.13773739	0.11582313	281	0.12617328		
0.1387917	0.13621744	0.15396756	0.14992522	0.14411585	0.13774038	0.11582375	282	0.12617328		
0.13891234	0.13621372	0.15398268	0.14991408	0.14409608	0.1377518	0.11582608	283	0.12617328		
0.13912654	0.13620166	0.15400929	0.14989468	0.14406045	0.137772	0.1158301	284	0.12617328		
0.13919832	0.13619862	0.15401826	0.14988809	0.14404859	0.13777878	0.11583146	285	0.12617328		
0.13939116	0.13618975	0.15404237	0.14987041	0.1440167	0.13779705	0.11583511	286	0.12617328		
0.13974486	0.13617441	0.15408663	0.149838	0.14395827	0.13783051	0.11584174	287	0.12617328		
0.13978023	0.13617237	0.15409105	0.14983477	0.14395238	0.13783386	0.11584239	288	0.12617328		
0.1398796	0.13616676	0.15410346	0.14982567	0.1439358	0.13784327	0.11584424	289	0.12617328		
0.14005702	0.13615815	0.15412571	0.14980931	0.14390635	0.13786009	0.11584755	290	0.12617328		
0.14015135	0.13615377	0.15413754	0.14980064	0.14389073	0.13786904	0.1158493	291	0.12617328		
0.140346	0.13614466	0.15416198	0.14978269	0.14385843	0.13788749	0.11585291	292	0.12617328		
0.14059371	0.13613367	0.15419315	0.1497598	0.14381741	0.13791102	0.11585748	293	0.12617328		
0.14064128	0.13613118	0.15419913	0.1497554	0.14380949	0.13791554	0.11585835	294	0.12617328		
0.1407427	0.13612515	0.15421185	0.14974604	0.1437925	0.13792517	0.11586021	295	0.12617328		
0.14097083	0.13611589	0.15424065	0.14972488	0.14375479	0.13794686	0.11586439	296	0.12617328		
0.14104481	0.13611196	0.15424997	0.14971801	0.14374245	0.1379539	0.11586574	297	0.12617328		
0.14123435	0.13610176	0.15427385	0.14970043	0.14371081	0.13797193	0.11586918	298	0.12617328		
0.14157738	0.1360855	0.15431721	0.14966848	0.14365376	0.1380046	0.1158754	299	0.12617328		
0.14180367	0.1360761	0.15434591	0.14964738	0.14361629	0.1380262	0.11587948	300	0.12617328		
0.14202996	0.13606254	0.1543745	0.14962621	0.14357825	0.13804776	0.11588354	301	0.12617328		
0.14207181	0.13606104	0.15437983	0.1496223	0.14357135	0.13805176	0.11588429	302	0.12617328		
0.14216719	0.13605793	0.15439198	0.14961338	0.14355566	0.13806088	0.11588599	303	0.12617328		
0.14234462	0.13604954	0.15441452	0.14959673	0.1435261	0.13807783	0.11588916	304	0.12617328		
0.14242224	0.13604598	0.15442439	0.14958945	0.14351319	0.13808526	0.11589054	305	0.12617328		
0.14262625	0.13603515	0.1544503	0.14957029	0.14347905	0.13810475	0.11589415	306	0.12617328		
0.14286856	0.13602353	0.15448116	0.14954747	0.14343862	0.13812793	0.11589843	307	0.12617328		
0.14291076	0.13602152	0.15448654	0.1495435	0.1434316	0.13813197	0.11589917	308	0.12617328		
0.14301069	0.13601674	0.15449928	0.1495341	0.14341495	0.13814156	0.11590092	309	0.12617328		
0.14320383	0.13600751	0.15452393	0.14951582	0.14338268	0.13816003	0.11590433	310	0.12617328		
0.14328676	0.13600396	0.15453453	0.14950799	0.1433689	0.13816799	0.11590577	311	0.12617328		
0.14347664	0.13599398	0.15455878	0.14949005	0.1433371	0.1381862	0.11590908	312	0.12617328		
0.14372086	0.13598218	0.15459002	0.14946688	0.14329629	0.13820963	0.11591332	313	0.12617328		
0.14377312	0.1359796	0.15459671	0.14946193	0.14328755	0.13821465	0.11591423	314	0.12617328		
0.14387367	0.13597488	0.1546096	0.14945238	0.14327076	0.1382243	0.11591596	315	0.12617328		
0.1441595	0.13596061	0.15464624	0.1494252	0.14318961	0.13825177	0.11592089	316	0.12617328		
0.14435306	0.13595211	0.15467113	0.14940674	0.14315827	0.13827038	0.11592421	317	0.12617328		
0.14459606	0.13593845	0.15470231	0.14938355	0.1431185	0.13829375	0.11592835	318	0.12617328		
0.14464765	0.13593621	0.15470895	0.14937863	0.14311014	0.13829872	0.11592923	319	0.12617328		
0.14474779	0.13593244	0.15472187	0.14936904	0.14309397	0.13830836	0.11593094	320	0.12617328		
0.14502644	0.13591863	0.15475777	0.14934235	0.14304851	0.13833521	0.11593565	321	0.12617328		
0.14513374	0.13591372	0.15477162	0.14933204	0.14303103	0.13834555	0.11593747	322	0.12617328		
0.14534384	0.1359025	0.15479872	0.14931186	0.14299659	0.13836582	0.115941	323	0.12617328		
0.14553835	0.13589322	0.15482385	0.14929317	0.14296482	0.13838459	0.11594425	324	0.12617328		
0.14572813	0.13588372	0.1548484	0.14927486	0.14293372	0.13840292	0.11594742	325	0.12617328		
0.1459199	0.13587427	0.15487323	0.14925635	0.1429023	0.13842145	0.11595061	326	0.12617328		
0.14610968	0.13586502	0.15489783	0.14923801	0.14287118	0.13843979	0.11595375	327	0.12617328		
0.1463009	0.13585573	0.15492264	0.14921951	0.1428398	0.13845828	0.1159569	328	0.12617328		
0.14649023	0.13584624	0.15494723	0.14920115	0.14280867	0.13847661	0.11596001	329	0.12617328		
0.14668089	0.13583627	0.15497201	0.14918262	0.14277722	0.13849508	0.11596313	330	0.12617328		
0.1468698	0.13582743	0.15499659	0.14916427	0.14274618	0.13851337	0.1159662	331	0.12617328		
0.14705988	0.13581782	0.15502136	0.14914574	0.14271482	0.13853181	0.1159693	332	0.12617328		
0.14724838	0.13580838	0.15504593	0.14912737	0.14268371	0.13855009	0.11597234	333	0.12617328		
0.14743787	0.13579902	0.15507066	0.14910885	0.14265242	0.13856848	0.11597539	334	0.12617328		
0.14762597	0.13578946	0.15509523	0.14909043	0.14262129	0.13858674	0.11597842	335	0.12617328		
0.14781488	0.13578015	0.15511994	0.14907195	0.14259005	0.1386051	0.11598143	336	0.12617328		
0.14800257	0.13577053	0.15514449	0.14905353	0.14255893	0.13862334	0.11598442	337	0.12617328		
0.14819092	0.13576107	0.15516918	0.149035	0.14252769	0.13864167	0.11598741	338	0.12617328		
0.14837822	0.13575187	0.15519374	0.1490166	0.14249664	0.13865989	0.11599036	339	0.12617328		
0.14856602	0.13574246	0.15521839	0.14899807	0.14246543	0.13867818	0.11599332	340	0.12617328		
0.14875293	0.13573273	0.15524294	0.14897962	0.14243431	0.13869638	0.11599625	341	0.12617328		
0.14894021	0.13572321	0.15526756	0.14896114	0.14240314	0.13871464	0.11599917	342	0.12617328		
0.14912671	0.13571445	0.15529214	0.14894264	0.14237214	0.13873283	0.11600207	343	0.12617328		
0.1493135	0.13570444	0.15531672	0.14892414	0.14234092	0.13875104	0.11600496	344	0.12617328		
0.1494996	0.13569493	0.15534127	0.14890567	0.14230985	0.13876922	0.11600783	345	0.12617328		
0.1496859	0.13568623	0.15536588	0.14888713	0.14227881	0.13878741	0.1160107	346	0.12617328		
0.14987161	0.13567601	0.15539039	0.14886866	0.14224766	0.13880556	0.11601354	347	0.12617328		
0.15005743	0.13566673	0.15541497	0.14885014	0.14221659	0.13882372	0.11601637	348	0.12617328		
0.15024274	0.13565777	0.15543951	0.14883161	0.1421856	0.13884185	0.11601918	349	0.12617328		
0.15042811	0.1356476	0.15546405	0.1488131	0.14215443	0.13885999	0.11602198	350	0.12617328		
0.15061302	0.13563869	0.15548858	0.14879456	0.14212346	0.13887809	0.11602477	351	0.12617328		
0.15079795	0.13562918	0.15551312	0.14877603	0.14209239	0.13889621	0.11602754	352	0.12617328		
0.15098246	0.13561955	0.15553762	0.14875751	0.14206135	0.13891428	0.1160303	353	0.12617328		
0.15116695	0.13561016	0.15556216	0.14873895	0.14203031	0.13893237	0.11603305	354	0.12617328		
0.15135107	0.13560088	0.15558666	0.14872043	0.14199933	0.13895043	0.11603577	355	0.12617328		
0.15153513	0.13559151	0.15561118	0.14870184	0.1419683	0.1389685	0.11603849	356	0.12617328		
0.15171887	0.1355817	0.15563567	0.1486833	0.14193725	0.13898654	0.11604119	357	0.12617328		
0.15190251	0.1355724	0.15566017	0.14866475	0.14190627	0.13900458	0.11604388	358	0.12617328		
0.15208585	0.13556306	0.15568466	0.14864618	0.1418753	0.1390226	0.11604655	359	0.12617328		
0.15226908	0.13555358	0.15570914	0.14862759	0.1418443	0.13904061	0.11604921	360	0.12617328		
0.15245204	0.13554419	0.15573362	0.14860901	0.14181333	0.13905861	0.11605186	361	0.12617328		
0.15263487	0.13553488	0.1557581	0.14859043	0.14178238	0.1390766	0.11605449	362	0.12617328		
0.15281744	0.13552505	0.15578256	0.14857185	0.14175137	0.13909457	0.11605711	363	0.12617328		
0.15299987	0.13551552	0.15580703	0.14855323	0.14172039	0.13911255	0.11605972	364	0.12617328		
0.15318207	0.13550663	0.1558315	0.14853463	0.14168951	0.1391305	0.11606231	365	0.12617328		
0.15336411	0.13549715	0.15585595	0.14851603	0.14165856	0.13914844	0.11606489	366	0.12617328		
0.15354593	0.13548724	0.15588039	0.14849742	0.14162757	0.13916638	0.11606746	367	0.12617328		
0.15372758	0.13547798	0.15590483	0.14847882	0.14159667	0.13918429	0.11607	368	0.12617328		
0.15390902	0.13546844	0.15592927	0.14846017	0.14156572	0.13920221	0.11607255	369	0.12617328		
0.1540903	0.13545899	0.15595371	0.14844154	0.1415348	0.13922011	0.11607507	370	0.12617328		
0.15427137	0.13544955	0.15597813	0.14842292	0.1415039	0.139238	0.11607758	371	0.12617328		
0.15445227	0.13544008	0.15600256	0.14840425	0.14147298	0.13925588	0.11608009	372	0.12617328		
0.15463298	0.13543049	0.15602697	0.14838563	0.14144208	0.13927375	0.11608257	373	0.12617328		
0.1548135	0.13542148	0.1560514	0.14836696	0.14141124	0.13929161	0.11608505	374	0.12617328		
0.15499385	0.13541203	0.15607581	0.14834831	0.14138036	0.13930945	0.11608751	375	0.12617328		
0.155174	0.13540207	0.1561002	0.14832965	0.14134941	0.13932729	0.11608996	376	0.12617328		
0.15535399	0.13539254	0.1561246	0.14831096	0.14131852	0.13934511	0.1160924	377	0.12617328		
0.15553378	0.13538359	0.156149	0.14829231	0.14128773	0.13936293	0.11609482	378	0.12617328		
0.15571341	0.13537387	0.15617339	0.14827359	0.14125682	0.13938073	0.11609724	379	0.12617328		
0.15589285	0.13536443	0.15619777	0.14825493	0.14122599	0.13939853	0.11609963	380	0.12617328		
0.15607212	0.13535495	0.15622216	0.14823622	0.14119513	0.13941631	0.11610202	381	0.12617328		
0.15625121	0.13534524	0.15624653	0.14821752	0.14116425	0.13943408	0.1161044	382	0.12617328		
0.15643013	0.13533627	0.15627091	0.14819883	0.14113349	0.13945185	0.11610676	383	0.12617328		
0.15660886	0.13532676	0.15629527	0.14818011	0.14110265	0.13946959	0.11610911	384	0.12617328		
0.15678744	0.13531658	0.15631962	0.14816138	0.14107172	0.13948734	0.11611145	385	0.12617328		
0.15696583	0.13530754	0.15634399	0.14814267	0.14104097	0.13950507	0.11611377	386	0.12617328		
0.15714406	0.13529854	0.15636835	0.14812395	0.14101023	0.13952279	0.11611608	387	0.12617328		
0.1573221	0.13528832	0.15639268	0.14810521	0.14097932	0.1395405	0.11611839	388	0.12617328		
0.15749999	0.13527885	0.15641702	0.14808647	0.14094853	0.1395582	0.11612068	389	0.12617328		
0.15767769	0.13526972	0.15644137	0.14806771	0.14091778	0.13957589	0.11612296	390	0.12617328		
0.15785525	0.13526011	0.1564657	0.14804897	0.14088697	0.13959357	0.11612522	391	0.12617328		
0.15803261	0.13525035	0.15649002	0.14803019	0.14085615	0.13961124	0.11612748	392	0.12617328		
0.15820984	0.13524138	0.15651436	0.14801144	0.14082545	0.1396289	0.11612972	393	0.12617328		
0.15838686	0.13523165	0.15653867	0.14799267	0.14079465	0.13964655	0.11613195	394	0.12617328		
0.15856376	0.13522195	0.15656298	0.14797389	0.14076385	0.13966419	0.11613417	395	0.12617328		
0.15874045	0.13521293	0.1565873	0.14795512	0.14073317	0.13968181	0.11613638	396	0.12617328		
0.15891702	0.13520317	0.15661161	0.14793631	0.14070237	0.13969944	0.11613858	397	0.12617328		
0.15909339	0.13519345	0.1566359	0.14791753	0.1406716	0.13971704	0.11614076	398	0.12617328		
0.15926963	0.13518446	0.15666021	0.14789873	0.14064093	0.13973463	0.11614293	399	0.12617328		
0.15944567	0.13517468	0.15668449	0.14787993	0.14061016	0.13975222	0.1161451	400	0.12617328		
0.15962159	0.13516494	0.15670878	0.14786111	0.1405794	0.13976981	0.11614725	401	0.12617328		
0.15979731	0.13515588	0.15673307	0.14784228	0.14054873	0.13978737	0.11614939	402	0.12617328		
0.15997292	0.13514612	0.15675734	0.14782346	0.14051798	0.13980493	0.11615152	403	0.12617328		
0.16014832	0.13513643	0.15678161	0.14780464	0.14048725	0.13982248	0.11615364	404	0.12617328		
0.16032361	0.13512718	0.15680589	0.14778579	0.14045658	0.13984001	0.11615575	405	0.12617328		
0.16049869	0.13511797	0.15683015	0.14776698	0.14042594	0.13985754	0.11615784	406	0.12617328		
0.16067366	0.13510819	0.15685441	0.14774812	0.1403952	0.13987506	0.11615993	407	0.12617328		
0.16084843	0.13509858	0.15687866	0.14772925	0.1403645	0.13989257	0.116162	408	0.12617328		
0.1610231	0.13508885	0.15690291	0.14771041	0.14033379	0.13991006	0.11616406	409	0.12617328		
0.16119755	0.13507956	0.15692716	0.14769153	0.14030314	0.13992755	0.11616612	410	0.12617328		
0.16137192	0.13507031	0.15695141	0.14767265	0.14027251	0.13994503	0.11616816	411	0.12617328		
0.16154606	0.13506058	0.15697563	0.14765379	0.14024183	0.13996249	0.11617019	412	0.12617328		
0.16172012	0.13505081	0.15699986	0.14763491	0.14021113	0.13997996	0.11617221	413	0.12617328		
0.16189395	0.1350416	0.15702409	0.14761601	0.14018052	0.1399974	0.11617423	414	0.12617328		
0.16206772	0.13503196	0.15704832	0.14759711	0.14014986	0.14001484	0.11617623	415	0.12617328		
0.16224124	0.13502186	0.15707252	0.14757823	0.14011915	0.14003226	0.11617821	416	0.12617328		
0.16241471	0.13501345	0.15709677	0.1475593	0.14008866	0.14004968	0.1161802	417	0.12617328		
0.16258793	0.1350033	0.15712096	0.1475404	0.14005796	0.14006709	0.11618216	418	0.12617328		
0.16276111	0.13499365	0.15714516	0.14752147	0.14002731	0.14008449	0.11618413	419	0.12617328		
0.16293403	0.13498446	0.15716936	0.14750255	0.13999675	0.14010188	0.11618607	420	0.12617328		
0.16310692	0.13497454	0.15719356	0.14748363	0.13996609	0.14011926	0.11618801	421	0.12617328		
0.16327953	0.13496522	0.15721774	0.14746469	0.13993552	0.14013662	0.11618994	422	0.12617328		
0.16345214	0.13495597	0.15724195	0.14744574	0.13990495	0.14015399	0.11619186	423	0.12617328		
0.16362445	0.13494606	0.15726611	0.1474268	0.13987432	0.14017133	0.11619377	424	0.12617328		
0.16379678	0.13493636	0.15729029	0.14740783	0.13984369	0.14018868	0.11619567	425	0.12617328		
0.16396879	0.134927	0.15731445	0.1473889	0.13981317	0.140206	0.11619755	426	0.12617328		
0.16414084	0.13491754	0.15733864	0.1473699	0.13978258	0.14022333	0.11619944	427	0.12617328		
0.16431256	0.1349082	0.1573628	0.14735094	0.13975206	0.14024063	0.11620131	428	0.12617328		
0.16448434	0.1348983	0.15738696	0.14733197	0.13972144	0.14025794	0.11620316	429	0.12617328		
0.16465575	0.13488906	0.15741111	0.14731298	0.13969093	0.14027522	0.11620502	430	0.12617328		
0.16482728	0.13487909	0.15743526	0.14729397	0.1396603	0.14029251	0.11620686	431	0.12617328		
0.16499839	0.13486982	0.1574594	0.147275	0.13962982	0.14030977	0.11620869	432	0.12617328		
0.16516966	0.13486	0.15748355	0.147256	0.13959923	0.14032705	0.11621051	433	0.12617328		
0.16534046	0.13485039	0.15750766	0.14723699	0.1395687	0.14034429	0.11621232	434	0.12617328		
0.1655115	0.13484118	0.15753183	0.14721794	0.13953818	0.14036155	0.11621413	435	0.12617328		
0.165682	0.13483147	0.15755593	0.14719897	0.13950769	0.14037877	0.11621592	436	0.12617328		
0.1658528	0.13482191	0.15758008	0.1471799	0.13947713	0.14039601	0.1162177	437	0.12617328		
0.16602299	0.13481202	0.15760416	0.14716091	0.13944661	0.1404132	0.11621948	438	0.12617328		
0.16619358	0.13480298	0.15762833	0.14714183	0.13941613	0.14043044	0.11622125	439	0.12617328		
0.16636346	0.13479309	0.15765239	0.14712282	0.13938563	0.1404476	0.116223	440	0.12617328		
0.16653386	0.13478329	0.15767654	0.14710374	0.13935504	0.14046483	0.11622475	441	0.12617328		
0.16670342	0.13477438	0.15770062	0.1470847	0.1393247	0.14048198	0.11622649	442	0.12617328		
0.16687367	0.13476472	0.15772477	0.14706559	0.13929412	0.14049919	0.11622822	443	0.12617328		
0.16704291	0.13475441	0.1577488	0.14704655	0.1392636	0.14051632	0.11622994	444	0.12617328		
0.16721305	0.13474532	0.15777299	0.1470274	0.13923309	0.14053353	0.11623166	445	0.12617328		
0.16738197	0.13473608	0.15779701	0.1470084	0.13920276	0.14055062	0.11623336	446	0.12617328		
0.16755204	0.1347255	0.15782119	0.14698919	0.13917199	0.14056784	0.11623507	447	0.12617328		
0.16772066	0.13471647	0.15784521	0.14697016	0.1391417	0.14058491	0.11623675	448	0.12617328		
0.16789074	0.13470703	0.15786944	0.14695095	0.13911109	0.14060213	0.11623843	449	0.12617328		
0.16805906	0.13469716	0.15789342	0.14693189	0.13908069	0.14061918	0.1162401	450	0.12617328		
0.16822925	0.13468777	0.1579177	0.14691261	0.13905002	0.14063642	0.11624178	451	0.12617328		
0.16839732	0.13467792	0.15794168	0.14689355	0.13901964	0.14065346	0.11624343	452	0.12617328		
0.16856772	0.1346683	0.15796601	0.14687423	0.13898889	0.14067073	0.11624509	453	0.12617328		
0.16873558	0.13465834	0.15798998	0.14685514	0.13895849	0.14068774	0.11624672	454	0.12617328		
0.1689063	0.1346492	0.15801439	0.14683571	0.1389277	0.14070505	0.11624837	455	0.12617328		
0.16907404	0.13463959	0.15803838	0.14681662	0.13889735	0.14072206	0.11624999	456	0.12617328		
0.16924514	0.13462938	0.15806286	0.14679712	0.13886631	0.14073943	0.11625163	457	0.12617328		
0.16941282	0.13462001	0.15808687	0.14677798	0.13883597	0.14075644	0.11625323	458	0.12617328		
0.16958432	0.1346098	0.15811143	0.14675837	0.13880482	0.14077384	0.11625486	459	0.12617328		
0.169752	0.13460078	0.15813548	0.14673921	0.13877451	0.14079086	0.11625645	460	0.12617328		
0.16992383	0.13459038	0.15816011	0.14671952	0.13874324	0.1408083	0.11625807	461	0.12617328		
0.17009152	0.13458127	0.15818418	0.14670032	0.13871289	0.14082533	0.11625964	462	0.12617328		
0.17026357	0.13457124	0.15820888	0.14668057	0.13868161	0.1408428	0.11626125	463	0.12617328		
0.17043125	0.13456128	0.15823297	0.14666129	0.13865108	0.14085984	0.11626281	464	0.12617328		
0.17060343	0.1345518	0.15825772	0.14664153	0.13861985	0.14087733	0.11626441	465	0.12617328		
0.17077105	0.13454164	0.15828181	0.14662222	0.13858927	0.14089436	0.11626596	466	0.12617328		
0.17094328	0.13453176	0.1583066	0.14660237	0.13855792	0.14091187	0.11626754	467	0.12617328		
0.17111081	0.13452189	0.15833071	0.14658307	0.13852739	0.14092889	0.11626907	468	0.12617328		
0.17128302	0.1345124	0.15835553	0.14656317	0.13849607	0.14094641	0.11627064	469	0.12617328		
0.17145044	0.13450279	0.15837966	0.14654382	0.13846555	0.14096343	0.11627216	470	0.12617328		
0.17162261	0.13449244	0.15840447	0.14652391	0.13843409	0.14098094	0.11627371	471	0.12617328		
0.17178989	0.13448251	0.1584286	0.14650451	0.13840351	0.14099795	0.11627522	472	0.12617328		
0.17196201	0.13447267	0.15845345	0.14648457	0.1383721	0.14101546	0.11627676	473	0.12617328		
0.17212913	0.13446323	0.1584776	0.14646517	0.13834161	0.14103248	0.11627825	474	0.12617328		
0.17230117	0.13445304	0.15850245	0.1464452	0.13831013	0.14104998	0.11627978	475	0.12617328		
0.1724681	0.1344431	0.15852657	0.14642578	0.13827956	0.14106697	0.11628126	476	0.12617328		
0.17264005	0.13443357	0.15855146	0.14640574	0.13824815	0.14108448	0.11628277	477	0.12617328		
0.17280679	0.13442361	0.15857558	0.14638632	0.13821759	0.14110146	0.11628424	478	0.12617328		
0.17297864	0.13441355	0.15860047	0.14636627	0.1381861	0.14111896	0.11628574	479	0.12617328		
0.17314516	0.13440404	0.15862459	0.14634683	0.13815561	0.14113592	0.11628719	480	0.12617328		
0.1733169	0.13439325	0.15864947	0.14632676	0.138124	0.14115341	0.11628867	481	0.12617328		
0.17348319	0.13438413	0.1586736	0.14630728	0.13809357	0.14117036	0.11629011	482	0.12617328		
0.17365483	0.13437417	0.1586985	0.14628719	0.13806208	0.14118785	0.11629158	483	0.12617328		
0.17382087	0.13436385	0.15872259	0.14626774	0.1380315	0.14120477	0.116293	484	0.12617328		
0.17399239	0.13435405	0.15874751	0.14624756	0.138	0.14122225	0.11629447	485	0.12617328		
0.17415819	0.1343444	0.1587716	0.14622812	0.13796955	0.14123915	0.11629587	486	0.12617328		
0.17432958	0.13433393	0.15879651	0.14620794	0.13793795	0.14125663	0.11629732	487	0.12617328		
0.17449512	0.13432427	0.15882059	0.14618846	0.1379075	0.14127351	0.11629872	488	0.12617328		
0.17466639	0.13431438	0.15884551	0.14616828	0.13787599	0.14129097	0.11630016	489	0.12617328		
0.17483166	0.13430466	0.15886958	0.14614877	0.13784554	0.14130783	0.11630154	490	0.12617328		
0.17500281	0.13429438	0.15889449	0.14612859	0.13781398	0.14132529	0.11630296	491	0.12617328		
0.1751678	0.13428453	0.15891854	0.14610906	0.13778352	0.14134212	0.11630433	492	0.12617328		
0.17533883	0.13427498	0.15894349	0.14608884	0.13775206	0.14135957	0.11630574	493	0.12617328		
0.17550354	0.13426449	0.15896749	0.14606933	0.13772154	0.14137638	0.1163071	494	0.12617328		
0.17567444	0.13425484	0.15899245	0.14604907	0.13769005	0.14139383	0.1163085	495	0.12617328		
