FiberVelocity						
version=1						
nRows=4903						
nColumns=7						
inDegrees=no						
						
"This analysis gathers basic information about muscles during a simulation (e.g., forces, tendon lengths, moment arms, etc)."						
"Units are S.I. units (second, meters, Newtons, ...)"						
Angles are in degrees.						
						
endheader						
time	bifemlh_r	bifemsh_r	glut_max2_r	Vastus Intermedius	med_gas_r	tib_ant_r
0.23917461	-0.08278805	0.1420765	-0.14779111	-0.19247128	0.08875427	-0.02346487
0.23931427	-0.08286654	0.14194359	-0.14780078	-0.19240939	0.08864575	-0.02350908
0.23945475	-0.08287829	0.14185513	-0.14780239	-0.19226796	0.08854154	-0.02355226
0.23959447	-0.08295178	0.14175294	-0.14780721	-0.19219702	0.08850068	-0.02359551
0.23973494	-0.08299585	0.1416522	-0.1478115	-0.19209182	0.08841674	-0.02363888
0.23987473	-0.08297241	0.14159465	-0.14780875	-0.1919087	0.08833015	-0.02368092
0.24001521	-0.08308799	0.14142368	-0.14780274	-0.19187349	0.08823809	-0.02372252
0.24015509	-0.08307383	0.14136557	-0.14780753	-0.1917046	0.08814806	-0.02376555
0.24029558	-0.08309495	0.14129036	-0.14780915	-0.19157116	0.0880866	-0.02380819
0.24043555	-0.08321062	0.14110679	-0.14780008	-0.19153296	0.08797495	-0.02384892
0.24057607	-0.08322316	0.14104115	-0.14780739	-0.19139306	0.08790669	-0.02389236
0.24071613	-0.08323609	0.14097344	-0.14780877	-0.19124978	0.08784798	-0.02393461
0.24085668	-0.08326476	0.14086361	-0.14779872	-0.19111426	0.08775294	-0.02397506
0.24099685	-0.08330628	0.14077919	-0.14780301	-0.19100299	0.08769848	-0.02401764
0.24113744	-0.08337798	0.14061865	-0.14779643	-0.19091564	0.0875589	-0.02405858
0.24127772	-0.08341673	0.14052841	-0.14779546	-0.19079671	0.08749988	-0.0241002
0.24141836	-0.08344469	0.14043667	-0.14779621	-0.19066625	0.08741679	-0.02414207
0.24155875	-0.0834736	0.14033087	-0.14778409	-0.19052767	0.0873349	-0.02418173
0.24169946	-0.08355192	0.14019306	-0.14778	-0.19044775	0.08724732	-0.02422277
0.24183997	-0.08358089	0.14007829	-0.1477733	-0.19031169	0.08713479	-0.02426313
0.24198075	-0.08360823	0.14000063	-0.14777678	-0.19018045	0.08707362	-0.02430523
0.24212137	-0.0836538	0.13988515	-0.14777036	-0.19006195	0.08698531	-0.02434556
0.24226223	-0.08367508	0.13978623	-0.14775845	-0.18991241	0.08690521	-0.02438492
0.24240298	-0.0836983	0.1396904	-0.14775125	-0.18976791	0.0868238	-0.02442499
0.24254393	-0.08378696	0.1395481	-0.14774967	-0.18969787	0.08673744	-0.02446587
0.2426848	-0.08380002	0.1394422	-0.14773934	-0.18953885	0.08662627	-0.02450528
0.24282585	-0.08383652	0.13933656	-0.14772947	-0.1894053	0.08655162	-0.02454472
0.24296685	-0.08385494	0.1392526	-0.14772645	-0.18925628	0.08647779	-0.02458517
0.243108	-0.08393824	0.13909816	-0.14771884	-0.18917398	0.08637148	-0.02462479
0.24324913	-0.08396392	0.13900031	-0.14770557	-0.18902489	0.08630318	-0.02466336
0.2433904	-0.08395929	0.13890506	-0.14769277	-0.1888421	0.0861916	-0.024702
0.24353167	-0.08407441	0.13873203	-0.14768559	-0.18879321	0.08609611	-0.02474145
0.24367306	-0.08404572	0.13867769	-0.14767496	-0.1885848	0.08602591	-0.02478024
0.24381447	-0.08415489	0.13849699	-0.14766208	-0.18852446	0.08591781	-0.02481862
0.24395599	-0.08415933	0.13842029	-0.14765706	-0.1883547	0.08584133	-0.02485814
0.24409754	-0.08417816	0.13832243	-0.14764036	-0.18819252	0.08576974	-0.02489572
0.2442392	-0.08426025	0.13815455	-0.14763107	-0.18810282	0.08563763	-0.02493446
0.2443809	-0.08427152	0.13805692	-0.14761483	-0.18793142	0.08555374	-0.02497192
0.24452271	-0.0842887	0.13797403	-0.1475982	-0.18776582	0.08550999	-0.02500927
0.24466457	-0.08435772	0.13781534	-0.14758863	-0.18765994	0.08537686	-0.02504763
0.24480653	-0.08441831	0.13766905	-0.14757453	-0.18754165	0.08526577	-0.02508518
0.24494855	-0.08444219	0.13756352	-0.14756176	-0.18738362	0.08517771	-0.02512295
0.24509067	-0.08444344	0.13749008	-0.14754506	-0.18719818	0.0851285	-0.02515992
0.24523286	-0.08454059	0.1373157	-0.1475306	-0.18711766	0.08501783	-0.02519714
0.24537515	-0.0845207	0.13723019	-0.14751157	-0.18690578	0.08491616	-0.02523355
0.24551752	-0.08459267	0.1370784	-0.14749399	-0.18679455	0.08481915	-0.0252701
0.24565999	-0.0846637	0.13692888	-0.14747814	-0.1866827	0.08472149	-0.02530688
0.24580254	-0.08464966	0.13685293	-0.14746828	-0.18648134	0.08462847	-0.02534459
0.24594519	-0.08473781	0.13666575	-0.14744178	-0.18637983	0.084504	-0.02537934
0.24608794	-0.08473465	0.13660007	-0.14742198	-0.18618322	0.0844701	-0.02541519
0.24623079	-0.08475831	0.1364649	-0.14740328	-0.18601478	0.08433462	-0.02545115
0.24637374	-0.0847931	0.13635337	-0.14738602	-0.18585954	0.08426091	-0.02548718
0.24651679	-0.08492219	0.13614216	-0.14736881	-0.18580584	0.08413064	-0.02552317
0.24665995	-0.08489973	0.13605307	-0.14733733	-0.18557745	0.08404494	-0.02555665
0.24680322	-0.08492641	0.13596482	-0.14733086	-0.18541809	0.08398239	-0.02559432
0.24694659	-0.08497474	0.13578672	-0.14729861	-0.18526431	0.08382734	-0.02562745
0.24709009	-0.08502612	0.13566765	-0.14727795	-0.18512164	0.08377119	-0.02566251
0.24723369	-0.08506672	0.13553703	-0.14725931	-0.18496737	0.08367071	-0.02569781
0.24737742	-0.08513264	0.13535824	-0.14723157	-0.18483365	0.0835316	-0.02573144
0.24752126	-0.08511784	0.13529197	-0.14721587	-0.18461958	0.08346956	-0.025767
0.24766523	-0.08517944	0.13512048	-0.14718231	-0.18447641	0.08335105	-0.0257995
0.24780933	-0.08521769	0.13498029	-0.14715315	-0.18430994	0.08325023	-0.02583261
0.24795356	-0.0852562	0.13486074	-0.14713915	-0.18415251	0.08315895	-0.02586815
0.24809791	-0.08533187	0.13468415	-0.14711015	-0.18402496	0.08304185	-0.02590112
0.24824241	-0.08527725	0.13462283	-0.1470748	-0.18375137	0.08297084	-0.02593287
0.24838704	-0.08541565	0.13440624	-0.14706071	-0.1837001	0.08283734	-0.02596816
0.24853181	-0.0854219	0.13429092	-0.14702456	-0.18349056	0.08275247	-0.02599956
0.24867673	-0.08546062	0.13413723	-0.14699806	-0.18332121	0.08261977	-0.02603247
0.24882179	-0.08553229	0.13397738	-0.14697689	-0.1831905	0.08251342	-0.02606632
0.248967	-0.08548161	0.13392311	-0.14694224	-0.18291773	0.08246101	-0.02609766
0.24911237	-0.08560113	0.13370021	-0.14690767	-0.18282915	0.08232947	-0.02612887
0.2492579	-0.08561277	0.13355902	-0.14687556	-0.18262341	0.08219265	-0.02616044
0.24940359	-0.08563322	0.13345753	-0.14684926	-0.18243087	0.08213593	-0.02619293
0.24954944	-0.08575056	0.13323769	-0.14681752	-0.18233898	0.0820012	-0.02622434
0.24969546	-0.08569895	0.13315706	-0.14678633	-0.18206239	0.0818878	-0.02625578
0.24984165	-0.08575031	0.13301452	-0.14674959	-0.18189461	0.08181769	-0.02628607
0.24998802	-0.08581469	0.13283785	-0.1467198	-0.18174331	0.08168508	-0.0263175
0.25013456	-0.0858821	0.13266987	-0.14668932	-0.18159468	0.08157553	-0.02634876
0.25028129	-0.08591957	0.13250534	-0.14664532	-0.18140379	0.08145627	-0.02637751
0.25042821	-0.08587609	0.13243287	-0.14661082	-0.18112993	0.08137813	-0.02640772
0.25057532	-0.08596537	0.13223619	-0.14657744	-0.1810003	0.08125056	-0.02643812
0.25072262	-0.08603305	0.13206225	-0.14654656	-0.18084773	0.08113059	-0.02646886
0.25087012	-0.0860282	0.13193827	-0.1465006	-0.18060598	0.08103214	-0.02649673
0.25101783	-0.0861005	0.13175092	-0.14646665	-0.18045449	0.08089902	-0.0265267
0.25116574	-0.08616234	0.13158671	-0.1464284	-0.18028855	0.08080462	-0.02655572
0.25131387	-0.08617433	0.13144803	-0.1463843	-0.18006321	0.08069848	-0.0265836
0.25146221	-0.08619091	0.13130519	-0.14635331	-0.17984973	0.08056402	-0.02661374
0.25161077	-0.08624399	0.13113278	-0.14630409	-0.17966436	0.08046313	-0.02664051
0.25175956	-0.08631659	0.1309597	-0.14626717	-0.17950681	0.08036443	-0.02666931
0.25190857	-0.08630317	0.13083371	-0.14622863	-0.1792528	0.08023426	-0.02669771
0.25205782	-0.08636829	0.13063531	-0.14617797	-0.17907631	0.08010311	-0.0267238
0.25220731	-0.08641279	0.13048258	-0.14613781	-0.17888307	0.08000936	-0.02675171
0.25235704	-0.0864547	0.13031646	-0.14609752	-0.17868532	0.07988592	-0.02677941
0.25250702	-0.08651301	0.13011435	-0.14604406	-0.1784965	0.07974329	-0.02680469
0.25265726	-0.08650547	0.1300157	-0.14600601	-0.17824445	0.07967426	-0.02683255
0.25280775	-0.08654986	0.12983086	-0.14595536	-0.17803989	0.07953903	-0.02685801
0.25295852	-0.08662708	0.12961526	-0.14590495	-0.17786991	0.07939163	-0.02688348
0.25310955	-0.08668654	0.1294514	-0.14586623	-0.17768692	0.07929509	-0.02691077
0.25326086	-0.08664445	0.12935042	-0.14581728	-0.17738589	0.07919307	-0.0269362
0.25341245	-0.08675863	0.12909861	-0.14576557	-0.17725018	0.07902979	-0.02696102
0.25356434	-0.08677225	0.12895944	-0.14571511	-0.17700838	0.07894033	-0.02698584
0.25371652	-0.08678757	0.12880153	-0.14566534	-0.17676552	0.07881328	-0.02701067
0.25386903	-0.08687138	0.12856191	-0.14560306	-0.17658874	0.07865287	-0.0270331
0.25402186	-0.08686586	0.12845921	-0.14556737	-0.17632903	0.07857419	-0.0270603
0.25417502	-0.08693966	0.12824028	-0.14550871	-0.17614089	0.07843208	-0.02708312
0.25432853	-0.08697742	0.12806571	-0.1454507	-0.17591279	0.07832201	-0.0271059
0.2544824	-0.08702085	0.12787618	-0.14540108	-0.17569375	0.07817453	-0.02713017
0.25463662	-0.08708489	0.12767166	-0.14534236	-0.17549096	0.07804626	-0.02715252
0.25479124	-0.0870562	0.12756497	-0.14528937	-0.17518914	0.07796093	-0.02717585
0.25494621	-0.08715441	0.12730205	-0.14522497	-0.17501377	0.07777666	-0.02719694
0.25510164	-0.08719134	0.12713599	-0.14517291	-0.17478112	0.07767017	-0.02722013
0.25525739	-0.08718397	0.12698651	-0.14511078	-0.17449275	0.07755172	-0.02724135
0.2554137	-0.08728643	0.12673081	-0.14504643	-0.17432087	0.07739183	-0.02726202
0.25557026	-0.08730544	0.12658976	-0.14499656	-0.17406561	0.07730322	-0.02728524
0.25572754	-0.08734607	0.1263718	-0.14492535	-0.17381918	0.07714048	-0.02730431
0.25588491	-0.08739249	0.12617299	-0.14486671	-0.17358497	0.07699793	-0.02732558
0.25604333	-0.08740972	0.1260113	-0.14480697	-0.17331614	0.07688695	-0.02734662
0.25620143	-0.08745194	0.12580284	-0.14473221	-0.17306575	0.07675163	-0.02736446
0.2563613	-0.08754223	0.12557359	-0.14467425	-0.17287318	0.0766127	-0.02738562
0.2565199	-0.08756703	0.1253687	-0.14460542	-0.17260379	0.0764476	-0.02740424
0.25668182	-0.0875712	0.12521402	-0.14453542	-0.17230579	0.07635233	-0.02742304
0.25684035	-0.08766597	0.12494847	-0.1444656	-0.17211043	0.07617292	-0.02744089
0.25700572	-0.08764513	0.12480824	-0.14439846	-0.17177886	0.07606473	-0.02746035
0.25716309	-0.087689	0.12461177	-0.14432754	-0.17152824	0.07594607	-0.02747729
0.25733518	-0.08782148	0.12428714	-0.14425443	-0.17134586	0.07571856	-0.02749636
0.25749	-0.08777184	0.12418561	-0.14418116	-0.17099477	0.075651	-0.02751182
0.257677	-0.08791767	0.12384309	-0.14410224	-0.17079704	0.07542459	-0.02753193
0.25782729	-0.08777513	0.12380924	-0.14401154	-0.17034052	0.07538557	-0.02754278
0.25806962	-0.08836416	0.12304468	-0.14397408	-0.17054992	0.07492343	-0.02758006
0.25826165	-0.08753933	0.12353531	-0.14375943	-0.16921407	0.07516896	-0.02757448
0.25828086	-0.08774921	0.12334435	-0.14377852	-0.1694195	0.07507296	-0.02758147
0.25834397	-0.08827304	0.12282432	-0.14382039	-0.1699023	0.07476755	-0.02760061
0.25846232	-0.08800066	0.12291006	-0.14371487	-0.16934784	0.07478959	-0.02760192
0.25851556	245.2514781	0.12270894	-0.14372273	-0.16948755	0.07470529	-0.02761278
0.25870573	245.0727836	0.12252342	-0.14356558	-0.16891728	0.07451525	-0.02761666
0.25888799	244.9014295	0.12238695	-0.14356789	-0.16868207	0.07441578	-0.02764899
0.25890621	244.8842948	0.12230291	-0.14354582	-0.16869276	0.07437517	-0.02764793
0.25897467	244.8199046	0.12202812	-0.14345588	-0.16868648	0.07425792	-0.02764262
0.25909485	244.7068383	0.12212233	-0.14341864	-0.16819803	0.07421289	-0.02765623
0.25915494	244.6502904	0.12192119	-0.14337428	-0.16818683	0.07408983	-0.02765805
0.25930521	-0.0938775	0.12184789	-0.14332643	-0.16787412	0.07406032	-0.02767455
0.25950727	-0.09428557	0.12119888	-0.14317399	-0.16784861	0.07372259	-0.02767958
0.25952748	-0.09416789	0.1212942	-0.14317419	-0.1676964	0.07375796	-0.02768298
0.25958811	-0.09386869	0.12152697	-0.14317376	-0.16729231	0.07383483	-0.02769288
0.25971237	-0.09422322	0.12103128	-0.14309521	-0.16738476	0.0735487	-0.02769838
0.25977407	-0.09404048	0.1211436	-0.14306909	-0.16708164	0.0735974	-0.02770352
0.25993019	-0.0943816	0.12059807	-0.14297933	-0.16709648	0.07323263	-0.02771202
0.26011838	-0.09382411	0.12101801	-0.14287655	-0.16616187	0.07356983	-0.02772243
0.2601372	-0.09397569	0.12083542	-0.14286472	-0.16627201	0.07344937	-0.02772323
0.26020567	-0.09447779	0.12019831	-0.14282463	-0.16662406	0.07299354	-0.02772661
0.26032888	-0.09415804	0.12038353	-0.14276887	-0.16605898	0.07308119	-0.02773539
0.26039048	-0.09432876	0.12013538	-0.14273883	-0.16610221	0.0729114	-0.02773939
0.26053968	-0.09421657	0.120112	-0.14264046	-0.16567483	0.07296166	-0.02774369
0.26074939	-0.09448313	0.11955227	-0.14254595	-0.16551077	0.0725028	-0.02775794
0.26077036	-0.09442841	0.11957943	-0.1425284	-0.16540972	0.0725242	-0.02775774
0.26082887	-0.09426967	0.11968989	-0.14248552	-0.1651254	0.0726295	-0.02775838
0.26096499	-0.09449154	0.11931424	-0.14240089	-0.16505606	0.07241461	-0.02776268
0.26103257	-0.09449737	0.11922536	-0.14235519	-0.16491587	0.07236467	-0.02776404
0.26117847	-0.09442364	0.11909087	-0.14230173	-0.16454701	0.07216933	-0.02777537
0.26139217	-0.0945887	0.11880579	-0.14215818	-0.16425207	0.07218764	-0.02777922
0.26141354	-0.09461106	0.11874197	-0.14215581	-0.16423242	0.07210827	-0.02778181
0.2614725	-0.09460952	0.11858103	-0.14213206	-0.16410643	0.07187017	-0.02778557
0.26159527	-0.09451732	0.11853791	-0.14203595	-0.16374254	0.07189463	-0.02778476
0.26166847	-0.09462726	0.11836902	-0.14200397	-0.16370015	0.07180279	-0.02778898
0.26180629	-0.09466667	0.11813012	-0.1419261	-0.16344268	0.07159901	-0.02779337
0.26204746	-0.09473759	0.11776667	-0.14175916	-0.16298225	0.0714038	-0.02779445
0.26207158	-0.09470582	0.11776281	-0.14174887	-0.16289967	0.07138364	-0.02779579
0.26212676	-0.09466228	0.11774454	-0.14172981	-0.16274238	0.07134821	-0.02779966
0.26225719	-0.09480344	0.11743568	-0.14164049	-0.16259377	0.07116143	-0.0278
0.26234012	-0.0947681	0.11735769	-0.1415926	-0.16237783	0.07108832	-0.02780189
0.26244748	-0.09481679	0.11720554	-0.14153269	-0.16219445	0.07101356	-0.02780446
0.26267156	-0.09481993	0.11694758	-0.14138698	-0.16170189	0.07088189	-0.02780532
0.26290865	-0.09499491	0.11636982	-0.14122968	-0.16134191	0.0704001	-0.02780544
0.26293236	-0.09492485	0.11642676	-0.14121469	-0.16122034	0.07045287	-0.02780542
0.26298869	-0.09487471	0.11647377	-0.14118924	-0.16105197	0.0705416	-0.02780733
0.26310891	-0.09503946	0.11613952	-0.14110355	-0.16094209	0.07032692	-0.02780566
0.26319819	-0.09492645	0.11610951	-0.14104557	-0.16062884	0.07026565	-0.02780539
0.26327804	-0.09504058	0.11591573	-0.14101056	-0.16057027	0.07014005	-0.02780832
0.2634386	-0.09506308	0.11569086	-0.14088197	-0.16022035	0.07004121	-0.02780264
0.26369902	-0.09520459	0.11523456	-0.14072962	-0.15977819	0.0697384	-0.02780325
0.26372506	-0.09519003	0.11522971	-0.14071377	-0.15970558	0.06974848	-0.02780329
0.26377945	-0.09512006	0.11522231	-0.14067706	-0.15951183	0.0697321	-0.02780256
0.26389663	-0.09520055	0.11494615	-0.14058492	-0.15931642	0.06952981	-0.02779771
0.26398971	-0.09524001	0.11478427	-0.14051869	-0.15914074	0.06943146	-0.02779534
0.26405975	-0.09524162	0.11467705	-0.14047127	-0.15898073	0.06934499	-0.02779385
0.26421942	-0.09521363	0.11455616	-0.14038479	-0.15859567	0.06929545	-0.0277945
0.26450319	-0.0955596	0.11377402	-0.14014718	-0.15826048	0.06880981	-0.02777814
0.26453157	-0.09547853	0.11382774	-0.14014626	-0.15812203	0.06881827	-0.02778098
0.26458424	-0.09529487	0.11394942	-0.14013052	-0.15782599	0.06885889	-0.02778343
0.26470113	-0.09543969	0.11366049	-0.14002838	-0.15768819	0.0687302	-0.02777543
0.2647836	-0.09545178	0.11353508	-0.13997468	-0.15750842	0.06863826	-0.02777327
0.26490201	-0.09537678	0.11341399	-0.13988533	-0.15715159	0.06852239	-0.02776748
0.26512842	-0.09556765	0.11293892	-0.13970633	-0.15679944	0.06828238	-0.02775457
0.26531426	-0.09550749	0.11275711	-0.13962371	-0.15631843	0.06808039	-0.02775577
0.26533746	-0.09550872	0.11272301	-0.13959986	-0.1562615	0.06806988	-0.02775324
0.26541625	-0.09554648	0.1125485	-0.13949756	-0.15609204	0.0680073	-0.02774046
0.26564089	-0.09565577	0.11217377	-0.13936254	-0.15567403	0.06776793	-0.02773406
0.26569823	-0.09563379	0.11211671	-0.13931627	-0.15551267	0.06773749	-0.02773
0.26587911	-0.09569838	0.1117467	-0.13917161	-0.15513401	0.06745698	-0.02771724
0.26605886	-0.09574605	0.11147486	-0.13903488	-0.15474454	0.06731945	-0.02770522
0.26641808	-0.09589414	0.11079234	-0.13875996	-0.1540101	0.06685798	-0.02767969
0.26649209	-0.09578811	0.1107624	-0.1386865	-0.15371593	0.06682763	-0.02767077
0.26686211	-0.09622029	0.10989348	-0.13844339	-0.15324595	0.06631837	-0.02764979
0.26689911	-0.09595444	0.11000913	-0.13837287	-0.15287232	0.0663418	-0.02763829
0.26693612	-0.09579626	0.11006768	-0.13832128	-0.15261387	0.06635858	-0.02763058
0.26705763	-0.09611191	0.1097165	-0.1382795	-0.15264723	0.06621436	-0.02763074
0.26721445	-0.09601292	0.10950461	-0.13813183	-0.15214426	0.06601857	-0.02761178
0.26729286	-0.09611939	0.10931252	-0.13807348	-0.15205489	0.06592625	-0.02760531
0.26756268	-0.09615039	0.10887012	-0.1378719	-0.15140764	0.06559802	-0.02758171
0.26789572	-0.09609956	0.1084056	-0.1375403	-0.15048647	0.06538008	-0.02753487
0.26792903	-0.09613436	0.10832407	-0.13753838	-0.15044432	0.06528708	-0.02753627
0.26798049	-0.09619879	0.10818758	-0.13752715	-0.15038698	0.06515218	-0.02753671
0.26814819	-0.09632217	0.10784162	-0.13735726	-0.15006782	0.0650251	-0.0275116
0.26821137	-0.09630348	0.1077416	-0.13731184	-0.14988765	0.06491975	-0.02750571
0.26837125	-0.09653619	0.10729907	-0.13715796	-0.14969837	0.06471933	-0.02748241
0.26861699	-0.09601806	0.10731653	-0.13698994	-0.14855437	0.06448871	-0.02746008
0.26864156	-0.09619897	0.10716376	-0.13696174	-0.14866911	0.06448821	-0.02745541
0.26869466	-0.09658977	0.10679874	-0.13689811	-0.14891451	0.06442902	-0.02744483
0.26882299	-0.09636065	0.10667311	-0.1367873	-0.14834476	0.06415737	-0.02742803
0.26898121	-0.0964785	0.10640941	-0.13664746	-0.14804735	0.06411349	-0.02740596
0.26906032	-0.09652327	0.10621935	-0.13657552	-0.1478806	0.06397367	-0.0273945
0.26934623	-0.0964933	0.10579723	-0.13633794	-0.14709544	0.06367299	-0.02735618
0.26963622	-0.09675183	0.1050558	-0.13604851	-0.14656231	0.06323738	-0.02730649
0.26966522	-0.096667	0.10511958	-0.13604117	-0.14640776	0.06327021	-0.02730566
0.26971703	-0.09657146	0.10515659	-0.13601048	-0.14618025	0.06328907	-0.02730069
0.26983613	-0.09680513	0.1046655	-0.13586478	-0.14607455	0.06297586	-0.02727441
0.26994013	-0.09664659	0.10470759	-0.13579892	-0.14564696	0.06300278	-0.02726321
0.26999374	-0.0966231	0.10466314	-0.13575237	-0.14547947	0.06299012	-0.02725491
0.27019584	-0.09682509	0.10404436	-0.1355303	-0.1451145	0.06256538	-0.02721411
0.27037016	-0.09695396	0.1037579	-0.13542463	-0.14478555	0.06243477	-0.02719506
0.27064199	-0.09669114	0.10339411	-0.13507991	-0.14374337	0.06214196	-0.02712901
0.27066918	-0.09686279	0.1032613	-0.13509026	-0.14385159	0.06209776	-0.02713111
0.27072126	-0.09707892	0.10305586	-0.13508888	-0.14393873	0.06200339	-0.02713098
0.27083707	-0.0967812	0.10301417	-0.13492323	-0.14330084	0.06189205	-0.02709864
0.27101281	-0.09707008	0.102519	-0.1347751	-0.14310591	0.06165364	-0.02706917
0.27110069	-0.0970386	0.10234183	-0.13466886	-0.14282034	0.06150695	-0.02704798
0.27144675	-0.09708272	0.10177837	-0.13436479	-0.14190165	0.06116693	-0.0269853
0.27170244	-0.09715329	0.10123806	-0.1340934	-0.14123905	0.06082123	-0.02692836
0.2721027	-0.09723152	0.10048113	-0.13369703	-0.14017237	0.06034886	-0.02684248
0.27219154	-0.09726177	0.10029189	-0.13360902	-0.13994653	0.06022138	-0.0268229
0.27237647	-0.09729492	0.09993411	-0.13341219	-0.13944204	0.06000832	-0.02677893
0.27254841	-0.09751965	0.09947202	-0.13326374	-0.13917489	0.05974939	-0.02674464
0.27283387	-0.09721469	0.09916776	-0.13291939	-0.13802115	0.05950875	-0.02666643
0.27286242	-0.09735259	0.09901487	-0.13291402	-0.13808178	0.05941599	-0.02666443
0.27291338	-0.09756135	0.09876216	-0.13288583	-0.13814723	0.05927432	-0.02665701
0.27303051	-0.09744025	0.09862499	-0.13271013	-0.13766639	0.05921761	-0.02661728
0.27321516	-0.09755734	0.09822107	-0.13256394	-0.13725059	0.05893256	-0.0265806
0.27330622	-0.09752422	0.09806849	-0.13245472	-0.13694337	0.05883155	-0.02655475
0.27369138	-0.09773615	0.09717996	-0.13204134	-0.13600331	0.05830324	-0.02645339
0.2737462	-0.09770184	0.09710969	-0.13198007	-0.13580405	0.05825562	-0.02643829
0.27383504	-0.09762815	0.09701441	-0.13187598	-0.13546178	0.05819817	-0.02641277
0.27416356	-0.09779248	0.09625131	-0.13151914	-0.13463103	0.05772475	-0.02632213
0.27432894	-0.09779684	0.09593562	-0.13133142	-0.13413049	0.05752869	-0.02627409
0.27460734	-0.09787748	0.09534505	-0.13102469	-0.13335861	0.05716359	-0.02619369
0.27474861	-0.09796092	0.09500718	-0.13086336	-0.13300625	0.05697024	-0.02615117
0.27494249	-0.09777362	0.09476875	-0.13064168	-0.13221799	0.05674887	-0.02609219
0.27521948	-0.09821683	0.09391658	-0.13032253	-0.13179962	0.05636571	-0.02600572
0.27524718	-0.09806398	0.09397421	-0.1302895	-0.13155961	0.0563504	-0.02599682
0.27529776	-0.09789066	0.09399639	-0.13023225	-0.13122748	0.05629475	-0.02598112
0.27541331	-0.09825718	0.09348336	-0.13010391	-0.13123239	0.05606164	-0.02594536
0.27564308	-0.09799392	0.09324664	-0.12982354	-0.13024379	0.05585966	-0.02586852
